Gebäude / MU,Start Datum SAP Auftrag ,Due Date BMRAM / End Datum SAP,Vorlaufzeit gemäss REF-0303762,Asset ID,Messstellen-Beschreibung,Kategorie,Status,Label Prio,Label Packet,Begründung,Zugänglichkeit ,Frequency,Interval,Event Typ,Messgrösse,Hersteller,Mod./Typ.,Serien-Nr.,Standort
PKAU_PE,31.01.2027,01.05.2027,90,232.R01.01.410.TIR004,Temperatur Tiefkühlschrank (B232.UX.TH303) Hotspot,1- Qualitätskritisch,Entwurf,1,1,relevant für Wartung PKAU Q1/2027,,Monthly,12,Kalibrierung,T_Temperatur,Condustrie-Met AG,126-50-21185,RKS00256,B232UG01 01.410
PKAU_PE,31.01.2027,01.05.2027,90,235.L05.30.200.TT.30.195TIRSLO10163,Tempmessmittel Kond. Probenn. Dockstat.2,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,"Einfach, Technikbereich 2.OG / LOE ",Monthly,12,Kalibrierung,T_Temperatur,Endress+Hauser,Omnigrad M TR47,A20870141B9,B235 1.108
PKAU_PE,31.01.2027,01.05.2027,90,235.K01.33.001.PT.1PET3205,Druck unter Prozessbehälter,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,,Monthly,12,Kalibrierung,P_Druck,JUMO,dTRANS p31,0122443801008190003,B235 01.056
PKAU_PE,31.01.2027,01.05.2027,90,235.G06.30.230.PT.24.225PISAEC10547,Druck Heiz-/Kühl Dock-Sta. 2/Transfbe.,3- Sicherheits-/Umweltkritisch,Aktiv,2,1,relevant für Wartung PKAU Q1/2027,Input von Falk benötigt,Monthly,12,Kalibrierung,P_Druck,LABOM Mess- und Regeltechnik,CB6020,1401681/04/001,B235 2.201
PKAU_PE,31.01.2027,01.05.2027,90,235.R02.1.011c.MIR001,"Feuchte 1, Ansatzsystem mobil 5",1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,"Mittel, C-Zone",Monthly,12,Kalibrierung,M_Feuchte,Briem Steuerungstechnik,GBF 604 ZW + 281 CT,K14-1968,B235 1.011C
PKAU_PE,31.01.2027,01.05.2027,90,235.661.11.630.TT.50.630TISEF0024,Temperatur Rücklauf Subloop,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,"Einfach, Technikbereich Wasseranlagen ",Monthly,12,Kalibrierung,T_Temperatur,Endress+Hauser,Omnigrad M TR47,A2075D141B9,B235 2.221
PKAU_PE,31.01.2027,01.05.2027,90,235.F00.40.400.TT.18.400TIRCFA10550,Temperatur Temperierkreislauf,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,"Einfach, Technikbereich 2.OG / FSP",Monthly,12,Kalibrierung,T_Temperatur,Endress+Hauser,Omnigrad M TR47,A20878141B9,B235 2.211
PKAU_PE,31.01.2027,01.05.2027,90,235.F01.43.400.TT.83B5,Temperaturbegrenzung Anwärmzone,3- Sicherheits-/Umweltkritisch,Aktiv,2,1,relevant für Wartung PKAU Q1/2027,"Mittel, C-Zone FSP",Monthly,12,Kalibrierung,T_Temperatur,PGT Thermprozesstechnik,STS-181-4-2-1-350,7450043,B235 1.054
PKAU_PE,31.01.2027,01.05.2027,90,235.K01.33.002.PT.2PI2116,Druck oberhalb Sterilfilter 2106,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,,Monthly,12,Kalibrierung,P_Druck,ARMATURENBAU,RCh 63 - MDM7340,82550624,B235 01.056
PKAU_PE,31.01.2027,01.05.2027,90,235.F01.41.400.PT.8PdT4,Filterdifferenzdruck Filter F16,2- Prozess-/Systemkritisch,Aktiv,2,1,relevant für Wartung PKAU Q1/2027,"Einfach, Technikbereich 2.OG / FSP",Monthly,12,Kalibrierung,P_Druck,Halstrup-Walcher,PS 10  0 - 1 kPa,9003.0157 KH 16398,B235 2.211
PKAU_PE,31.01.2027,01.05.2027,90,235.L03.12.155.TT.12.155TIRSL626016,Tempmessmittel Transferleitung zur AFL,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,"Einfach, Technikbereich 2.OG / LOE ",Monthly,12,Kalibrierung,T_Temperatur,Endress+Hauser,Omnigrad M TR47,A20876141B9,B235 1.108
PKAU_PE,31.01.2027,01.05.2027,90,235.G01.41.509.PT.235TLLKL025_MV_PDI_P99-008,Differenzdruck Filter F9,2- Prozess-/Systemkritisch,Aktiv,2,1,relevant für Wartung PKAU Q1/2027,"Mittel, C-Zone Ansatz GEF",Monthly,12,Kalibrierung,P_Druck,Dwyer Instruments,Magnehelic M2000,nicht ersichtlich,B235 1.012
PKAU_PE,31.01.2027,01.05.2027,90,235.D04.42.456.TT.TIC02,Temperatur Vorlauf des Wärmeträgermedium,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,,Monthly,12,Kalibrierung,T_Temperatur,Gräff,GF-7150.1.4-L.2.P250,n/a,B235 01.059
PKAU_PE,31.01.2027,01.05.2027,90,235.G01.34.502.TT.329B5_TE8,Temp Abl Sterilf Be-/Entlüft Dosierbehä,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,"Mittel, C-Zone GEF",Monthly,12,Kalibrierung,T_Temperatur,PGT Thermprozesstechnik,51.0238,n/a,B235 1.033
PKAU_PE,31.01.2027,01.05.2027,90,235.661.45.630.PT.PIA101,Druck des Arealdampfes Eing. WFI-Erzeug.,2- Prozess-/Systemkritisch,Aktiv,2,1,relevant für Wartung PKAU Q1/2027,"Einfach, Technikbereich Wasseranlagen ",Monthly,12,Kalibrierung,P_Druck,JUMO,dTRANS p30,01511622301010500008,B235 01.020
PKAU_PE,31.01.2027,01.05.2027,90,235.L03.12.155.TT.12.155TIRSLI10320,Temperaturmessung Kondensat Behälter,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,"Einfach, Technikbereich 2.OG / LOE ",Monthly,12,Kalibrierung,T_Temperatur,Endress+Hauser,Omnigrad M TR47,A20851141B9,B235 1.108
PKAU_PE,31.01.2027,01.05.2027,90,235.L02.30.130.TT.07.130TIRSLU11025,Temperaturmessung Kondensat Gasfilter,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,"Einfach, Technikbereich 2.OG / LOE ",Monthly,12,Kalibrierung,T_Temperatur,Endress+Hauser,Omnigrad M TR47,A20834141B9,B235 1.108
PKAU_PE,31.01.2027,01.05.2027,90,235.A01.43.302.14.G1.MT.M20001,Feuchtemessung RG Verdampferluft,2- Prozess-/Systemkritisch,Aktiv,2,1,relevant für Wartung PKAU Q1/2027,"Einfach, Technikbereich 2.OG / AFL",Monthly,12,Kalibrierung,M_Feuchte,Testo,6610,3909664,B235 2.231
PKAU_PE,31.01.2027,01.05.2027,90,235.L02.30.130.TT.TIR.00.130.1091,Temperatur-Reinstdampf,2- Prozess-/Systemkritisch,Aktiv,2,1,relevant für Wartung PKAU Q1/2027,"Einfach, Technikbereich 2.OG / LOE ",Monthly,12,Kalibrierung,T_Temperatur,Endress+Hauser,Omnigrad M TR47,KA040014303,B235 1.108
PKAU_PE,31.01.2027,01.05.2027,90,235.A01.43.302.14.G1.FT.S20001,Durchflussmesser RG Zuluft,2- Prozess-/Systemkritisch,Aktiv,2,1,relevant für Wartung PKAU Q1/2027,"Einfach, Technikbereich 2.OG / AFL",Monthly,12,Kalibrierung,F_Volumenstrom,ifm electronic,SDR12DGXFPKG/US-100,n/a,B235 2.231
PKAU_PE,31.01.2027,01.05.2027,90,235.L03.30.160.TT.24.160TIRSLQ12435,Tempmessmittel Kondensat CIP Kreisl.pump,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,"Einfach, Technikbereich 2.OG / LOE ",Monthly,12,Kalibrierung,T_Temperatur,Endress+Hauser,Omnigrad M TR47,A2085C141B9,B235 1.108
PKAU_PE,31.01.2027,01.05.2027,90,235.G01.43.502.TT.RTD5,Zuluft Temperatur,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,"Einfach, Technikbereich GEF (Kondensatorraum und 2.OG)",Monthly,12,Kalibrierung,T_Temperatur,Blaze Technical Services,3 WIRE 090506A,n/a,B235 2.201
PKAU_PE,31.01.2027,01.05.2027,90,235.G06.30.230.TT.07.231TIRSED11025,Tempmessmittel Sterilisation Ansatzbehä,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,,Monthly,12,Kalibrierung,T_Temperatur,Endress+Hauser,TM411,J300C714457,B235 1.011D
PKAU_PE,31.01.2027,01.05.2027,90,235.G06.30.230.FT.30.220FIQCEA10112,Durchfluss Messmittel Dock 1 / Ansatzbeh,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,,Monthly,12,Kalibrierung,F_Durchfluss,Endress+Hauser,Promass 83P,J20A1D02000,B235 1.011D
PKAU_PE,31.01.2027,01.05.2027,90,235.R04.1.221.PIR002,"Diff.Druck 1, Korridor",1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,"Mittel, C-Zone",Monthly,12,Kalibrierung,P_Druck,Briem Steuerungstechnik,GBF 604 ZW CT,K08-772,B235 1.221
PKAU_PE,31.01.2027,01.05.2027,90,235.R05.1.160.QIR003_QIR004,Partikel Messmittel Abfüllen A01.34.302,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,"Sehr schwer, A/B-Zone im Iolator ",Monthly,12,Kalibrierung,Q_Partikel,Lighthouse,ApexR5,1909100090,B235 1.160
PKAU_PE,31.01.2027,01.05.2027,90,235.L01.30.110.FT.06.110FICRL146019,Durchflussmesser Flüssigfilter,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,"Einfach, Technikbereich 2.OG / LOE ",Monthly,12,Kalibrierung,F_Durchfluss,Endress+Hauser,Promass 80P,9C08DE02000,B235 1.108
PKAU_PE,31.01.2027,01.05.2027,90,235.L03.12.145.TT.07.145TIRSLG10223,Tempmessmittel Kondensat Gasf. Entlüft,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,"Einfach, Technikbereich 2.OG / LOE ",Monthly,12,Kalibrierung,T_Temperatur,Endress+Hauser,Omnigrad M TR47,A2083A141B9,B235 1.108
PKAU_PE,31.01.2027,01.05.2027,90,235.D04.42.456.TT.TIC01A,Produkttemperatur,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,,Monthly,12,Kalibrierung,T_Temperatur,Condustrie-Met,Einzelanfertigung,nicht bekannt,B235 01.059
PKAU_PE,31.01.2027,01.05.2027,90,235.A01.34.302.TT.240B5,Temperatur Filterheizung,3- Sicherheits-/Umweltkritisch,Aktiv,2,1,relevant für Wartung PKAU Q1/2027,"Einfach, Technikbereich 2.OG / AFL",Monthly,12,Kalibrierung,T_Temperatur,PGT Thermprozesstechnik,51.0238,n/a,B235 2.231
PKAU_PE,31.01.2027,01.05.2027,90,235.G01.43.504.TT.RTD2,Vorwärmer Temperatur,2- Prozess-/Systemkritisch,Aktiv,2,1,relevant für Wartung PKAU Q1/2027,"Einfach, Technikbereich GEF (Kondensatorraum und 2.OG)",Monthly,12,Kalibrierung,T_Temperatur,Blaze Technical Services,3 WIRE 082702A,n/a,B235 2.201
PKAU_PE,31.01.2027,01.05.2027,90,235.R04.1.118.PIR001,"Diff.Druck 1, Material Vorbereitung",1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,"Mittel, C-Zone",Monthly,12,Kalibrierung,P_Druck,Briem Steuerungstechnik,GBF 604 ZW CT,K08-771,B235 1.118
PKAU_PE,31.01.2027,01.05.2027,90,235.G01.33.500.PT.75B2_PT4,Druck M4 WFI,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,"Mittel, Seritunnel GEF Raum C-Zone",Monthly,12,Kalibrierung,P_Druck,JUMO,404366/ 999,0170273101012260001,B235 1.033
PKAU_PE,31.01.2027,01.05.2027,90,235.G00.54.210.PT.PDI2,Differenzdruckdose Vorfilter 1,2- Prozess-/Systemkritisch,Aktiv,2,1,relevant für Wartung PKAU Q1/2027,Input von Falk benötigt,Monthly,12,Kalibrierung,P_Druck,Kalinsky Sensor Elektronik,DS2-420,nicht ersichtlich,B235 01.035D
PKAU_PE,31.01.2027,01.05.2027,90,235.G01.44.501.PT.30BC1,Vakuumleitung Niveau,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,"Einfach, Technikbereich GEF (Kondensatorraum und 2.OG)",Monthly,12,Kalibrierung,P_Druck,WIKA,S-11,260BZHN,B235 0.034
PKAU_PE,31.01.2027,01.05.2027,90,235.L03.12.150.TT.12.150TIRSLH10163,Temperaturmessung Kondensat Probenahme,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,"Einfach, Technikbereich 2.OG / LOE ",Monthly,12,Kalibrierung,T_Temperatur,Endress+Hauser,Omnigrad M TR47,A20850141B9,B235 1.108
PKAU_PE,31.01.2027,01.05.2027,90,235.L03.12.150.PT.24.150PISALH10547,Druckmessumformer Heiz- / Kühlkreislauf,3- Sicherheits-/Umweltkritisch,Aktiv,2,1,relevant für Wartung PKAU Q1/2027,"Einfach, Technikbereich 2.OG / LOE ",Monthly,12,Kalibrierung,P_Druck,LABOM Mess- und Regeltechnik,Compact CB6020,1718900/10/002,B235 1.108
PKAU_PE,31.01.2027,01.05.2027,90,235.L90.68.702.PT.PI1,Hydrostatischer Druck,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,"Schwer, C-Zone, Definitive Absprache mit dem Betrieb notwendig ",Monthly,12,Kalibrierung,P_Druck,LABOM Mess- und Regeltechnik,CA1110,1810785/10/005,B235
PKAU_PE,31.01.2027,01.05.2027,90,235.G01.43.505.TT.RTD3,Verdampfer Temperatur,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,"Einfach, Technikbereich GEF (Kondensatorraum und 2.OG)",Monthly,12,Kalibrierung,T_Temperatur,Blaze Technical Services,3 WIRE 082702A,n/a,B235 2.201
PKAU_PE,31.01.2027,01.05.2027,90,235.F01.34.402.TT.459B5_TE10,Temp Abl Sterilfilter Begasungsstation,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,Sehr schwer Isolator FSP A/B-Zone ,Monthly,12,Kalibrierung,T_Temperatur,PGT Thermprozesstechnik,51.0238,00666/20,B235 1.054
PKAU_PE,31.01.2027,01.05.2027,90,235.L02.41.131.PT.235TLLKL063_MV_PDI_P99-001,Differenzdruck Filter H14,2- Prozess-/Systemkritisch,Aktiv,2,1,relevant für Wartung PKAU Q1/2027,"Schwer, C-Zone, Definitive Absprache mit dem Betrieb notwendig ",Monthly,12,Kalibrierung,P_Druck,Dwyer Instruments,Magnehelic M2000,nicht ersichtlich,B235 1.107
PKAU_PE,31.01.2027,01.05.2027,90,235.G01.38.501.PT.114B4,Istdruck DichtTest HandschPrüfung1 Entl,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,,Monthly,12,Kalibrierung,P_Druck,Halstrup-Walcher,P26,9612.0042.KH03695,B235 1.012
PKAU_PE,31.01.2027,01.05.2027,90,235.F01.43.400.TT.136B4,Temperaturbegrenzung Kühlzone,3- Sicherheits-/Umweltkritisch,Aktiv,2,1,relevant für Wartung PKAU Q1/2027,"Mittel, C-Zone FSP",Monthly,12,Kalibrierung,T_Temperatur,PGT Thermprozesstechnik,STS-181-4-2-1-350,7450027,B235 1.054
PKAU_PE,31.01.2027,01.05.2027,90,235.G01.34.502.WT.106A2,Tara-Wiegung 2,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,"Sehr schwer, A/B-Raum GEF",Monthly,12,Kalibrierung,W_Masse,Wipotec,SSW 20/150,50136,B235 1.023
PKAU_PE,31.01.2027,01.05.2027,90,235.L03.30.160.TT.07.162TIRSLG11025,Tempmessmittel Sterilisation Luftfilter,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,"Einfach, Technikbereich 2.OG / LOE ",Monthly,12,Kalibrierung,T_Temperatur,Endress+Hauser,Omnigrad M TR47,H600B914303,B235 1.108
PKAU_PE,31.01.2027,01.05.2027,90,235.G01.44.500.PT.91B1,Hydraulik Ist-Druck,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,"Einfach, Technikbereich GEF (Kondensatorraum und 2.OG)",Monthly,12,Kalibrierung,P_Druck,ifm electronic,PA3021,n/a,B235 2.201
PKAU_PE,31.01.2027,01.05.2027,90,235.F01.34.402.WT.171A2-Waage_6,IPC-Waage 6,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,Sehr schwer Isolator FSP A/B-Zone ,Monthly,12,Kalibrierung,W_Masse,Wipotec,MTC 50/30,91392,B235 1.054
PKAU_PE,31.01.2027,01.05.2027,90,235.G01.41.503.PT.5PdT6,Diff-Druck GT Entladeiso./Aufstellungsr.,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,"Einfach, Technikbereich GEF (Kondensatorraum und 2.OG)",Monthly,12,Kalibrierung,P_Druck,Halstrup-Walcher,PI  +/-500 Pa,9030.2011 KF32 328,B235 2.201
PKAU_PE,31.01.2027,01.05.2027,90,235.R02.1.023.FIR006,Luftgesch 6 Abfüllung  235.G01.41.501,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,"Sehr schwer, A/B-Zone im Isolator ",Monthly,12,Kalibrierung,S_Luftgeschwindigkeit,Schmidt Technology,SS20.415,138,B235 1.023
PKAU_PE,31.01.2027,01.05.2027,90,235.G01.34.502.PT.266B2_PT4,Druck Medien CIP/SIP,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,"Sehr schwer, A/B-Raum GEF",Monthly,12,Kalibrierung,P_Druck,ARMATURENBAU,PTM,134352029,B235 1.023
PKAU_PE,31.01.2027,01.05.2027,90,232.R01.01.410.TIR013,Temperatur Tiefkühlschrank (B232.UX.TH312) Hotspot,1- Qualitätskritisch,Entwurf,1,1,relevant für Wartung PKAU Q1/2027,,Monthly,12,Kalibrierung,T_Temperatur,Condustrie-Met AG,126-50-21185,RKS00276,B232UG01 01.410
PKAU_PE,31.01.2027,01.05.2027,90,235.L01.30.110.TT.30.100TIRSLA10163,Tempmessmittel Kond Proben Dockstat1,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,"Einfach, Technikbereich 2.OG / LOE ",Monthly,12,Kalibrierung,T_Temperatur,Endress+Hauser,Omnigrad M TR47,A20862141B9,B235 1.108
PKAU_PE,31.01.2027,01.05.2027,90,235.L01.30.110.TT.06.110TIRSL156033,Tempmessmittel Kondensat Flüssigfilter,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,"Einfach, Technikbereich 2.OG / LOE ",Monthly,12,Kalibrierung,T_Temperatur,Endress+Hauser,Omnigrad M TR47,A20828141B9,B235 1.108
PKAU_PE,31.01.2027,01.05.2027,90,235.A01.34.302.PT.205B4,Istdruck DichtTest HandschPrüfung4,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,"Sehr schwer, Isolator AFL ",Monthly,12,Kalibrierung,P_Druck,Halstrup-Walcher,P26,9612.0042 KH08 065,B235 1.160
PKAU_PE,31.01.2027,01.05.2027,90,235.K01.33.002.TT.2TIR2105A,Temperatur Kondensat Zulauf Prozessluft,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,,Monthly,12,Kalibrierung,T_Temperatur,tmg,WK63.3 1005634,4C0R053B,B235 01.056
PKAU_PE,31.01.2027,01.05.2027,90,235.F01.41.400.PT.9PdT1,Filterdifferenzdruck Filter F06,2- Prozess-/Systemkritisch,Aktiv,2,1,relevant für Wartung PKAU Q1/2027,"Einfach, Technikbereich 2.OG / FSP",Monthly,12,Kalibrierung,P_Druck,Halstrup-Walcher,PS 10  0 - 1 kPa,9003.0157 KH 07243,B235 2.211
PKAU_PE,31.01.2027,01.05.2027,90,235.F01.43.400.PT.185B2,Druck nied. Drucklu. Dicht. Schott Ausl.,2- Prozess-/Systemkritisch,Aktiv,2,1,relevant für Wartung PKAU Q1/2027,"Mittel, C-Zone FSP",Monthly,12,Kalibrierung,P_Druck,Festo,SDE1D10G2W18CP1M8,VD02 03397,B235 1.054
PKAU_PE,31.01.2027,01.05.2027,90,235.G01.41.509.PT.235TLLKL025_MV_PDI_P99-007,Differenzdruck Filter H14,2- Prozess-/Systemkritisch,Aktiv,2,1,relevant für Wartung PKAU Q1/2027,"Mittel, C-Zone Ansatz GEF",Monthly,12,Kalibrierung,P_Druck,Dwyer Instruments,Magnehelic M2000,nicht ersichtlich,B235 1.012
PKAU_PE,31.01.2027,01.05.2027,90,235.K01.11.006.PT.PS1600,Druckschalter Behälter 6 100L,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,,Monthly,12,Kalibrierung,P_Druck,Negele Messtechnick,MAN-90P-BAT,2141971,B235 01.055
PKAU_PE,31.01.2027,01.05.2027,90,235.L01.30.110.TT.30.105TIRSLB10163,Tempmessmittel Kond Proben Dockstat1,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,"Einfach, Technikbereich 2.OG / LOE ",Monthly,12,Kalibrierung,T_Temperatur,Endress+Hauser,Omnigrad M TR47,D200AA14303,B235 1.108
PKAU_PE,31.01.2027,01.05.2027,90,235.G06.30.230.TT.30.225TIRSEC10223,Tempmessmitel Kond Gasf mob Dockstat2 Tr,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,,Monthly,12,Kalibrierung,T_Temperatur,Endress+Hauser,TM411,J300CD14457,B235 1.011D
PKAU_PE,31.01.2027,01.05.2027,90,235.G90.68.001.PT.PI001,Druck Anzeige,3- Sicherheits-/Umweltkritisch,Aktiv,2,1,relevant für Wartung PKAU Q1/2027,Input von Falk benötigt,Monthly,12,Kalibrierung,P_Druck,WIKA,432.55,1107LHZJ,B235 1.011C
PKAU_PE,31.01.2027,01.05.2027,90,232.R01.01.410.TIR119,Temperatur Tiefkühlschrank (B232.UX.TH318) Coldspot,1- Qualitätskritisch,Entwurf,1,1,relevant für Wartung PKAU Q1/2027,,Monthly,12,Kalibrierung,T_Temperatur,Condustrie-Met AG,126-50-21185,RKS00289,B232UG01 01.410
PKAU_PE,31.01.2027,01.05.2027,90,235.G01.44.501.TT.12BS2,Kondens.-temp. 2 Ausgang LN2,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,"Einfach, Technikbereich GEF (Kondensatorraum und 2.OG)",Monthly,12,Kalibrierung,T_Temperatur,Unitherm Messtechnik,Pt100 4-Leiter,n/a,B235 0.034
PKAU_PE,31.01.2027,01.05.2027,90,235.R03.1.054.QIR003_QIR004,Partikel Messmittel TipCap F01.34.402,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,"Sehr schwer, A/B-Zone im Iolator ",Monthly,12,Kalibrierung,Q_Partikel,Lighthouse,ApexR5,1909100101,B235 1.054
PKAU_PE,31.01.2027,01.05.2027,90,235.L02.30.130.TT.06.130TIRSL256015,Tempmessmittel Kondensat Flüssigfilter,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,"Einfach, Technikbereich 2.OG / LOE ",Monthly,12,Kalibrierung,T_Temperatur,Endress+Hauser,Omnigrad M TR47,A20829141B9,B235 1.108
PKAU_PE,31.01.2027,01.05.2027,90,235.L03.30.160.QT.50.160QIRSLX36002,Leitf Final Rin Trans Ansatz/Ansatzbeh,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,"Einfach, Technikbereich 2.OG / LOE ",Monthly,12,Kalibrierung,Q_Leitfähigkeit,Endress+Hauser,Condumax H CLS16,A1069F05G00,B235 1.108
PKAU_PE,31.01.2027,01.05.2027,90,235.G01.44.500.TT.60BS1b,Vorfilterablauf,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,"Einfach, Technikbereich GEF (Kondensatorraum und 2.OG)",Monthly,12,Kalibrierung,T_Temperatur,Unitherm Messtechnik,Pt100 4-Leiter,n/a,B235 0.034
PKAU_PE,31.01.2027,01.05.2027,90,235.L03.12.140.TT.12.140TICRLF10504,Temperaturregelung Behälter,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,"Schwer, C-Zone, Definitive Absprache mit dem Betrieb notwendig ",Monthly,12,Kalibrierung,T_Temperatur,Endress+Hauser,Omnigrad M TR47,D200B214303,B235 1.106
PKAU_PE,31.01.2027,01.05.2027,90,235.G01.41.503.TT.7TET2,Temperatur Bördelisolator,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,"Mittel, es handelt sich um EQM welches immer im Austausch ist. Ein gesamtes Paket liegt an Lager ",Monthly,12,Kalibrierung,T_Temperatur,Vaisala,HMT333,C2420022,B235 1.012
PKAU_PE,31.01.2027,01.05.2027,90,235.L03.12.140.TT.12.140QIRSLF16002,Leitfähigkeit Reinigung Ansatzbehälter 1,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,"Einfach, Technikbereich 2.OG / LOE ",Monthly,12,Kalibrierung,T_Temperatur,Endress+Hauser,Condumax H CLS16,H602FI05G00,B235 1.108
PKAU_PE,31.01.2027,01.05.2027,90,235.F01.41.400.PT.9PdT4,Filterdifferenzdruck Filter F09,2- Prozess-/Systemkritisch,Aktiv,2,1,relevant für Wartung PKAU Q1/2027,"Einfach, Technikbereich 2.OG / FSP",Monthly,12,Kalibrierung,P_Druck,Halstrup-Walcher,PS 10  0 - 1 kPa,9003.0157 KH 23286,B235 2.211
PKAU_PE,31.01.2027,01.05.2027,90,235.L01.63.116.WT.WIRC0321,Bodenwaage Ansatz 1 Dockingstation 2,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,"Mittel, C-Zone CORE ",Monthly,12,Kalibrierung,W_Masse,Mettler-Toledo,PUA579-E1500,3334641,B235 1.105
PKAU_PE,31.01.2027,01.05.2027,90,235.D04.42.456.FT.FIRA02,Durchfluss Produktzirkulation,2- Prozess-/Systemkritisch,Aktiv,2,1,relevant für Wartung PKAU Q1/2027,,Monthly,12,Kalibrierung,F_Durchfluss,Sonotec,CO.55/140 V2.0,10398,B235 01.059
PKAU_PE,31.01.2027,01.05.2027,90,235.D04.42.450.TT.TIRA_RL,Tempmessmittel Rückl. Wärmeträgermedium,2- Prozess-/Systemkritisch,Aktiv,2,1,relevant für Wartung PKAU Q1/2027,,Monthly,12,Kalibrierung,T_Temperatur,B+B Thermo-Technik,0627 0071-128/16502,n/a,B235 01.035A
PKAU_PE,31.01.2027,01.05.2027,90,235.Q01.68.557.PT.P1,Volumina Druck,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,Input von Falk notwendig,Monthly,12,Kalibrierung,P_Druck,Pall,Flowstar FFS04,6230144,B235
PKAU_PE,31.01.2027,01.05.2027,90,235.A01.43.300.ST.82B3,Position Durchtransport,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,,Monthly,12,Kalibrierung,S_Geschwindigkeit,FRABA POSITAL,OCD-DPB1B-0012-C100,10/07 274032,B235 1.160
